net,length_um
_01891_,924.4
_04140_,923.92
_01737_,923.68
_02015_,923.42
_02212_,922.96
_03754_,922.54
_04088_,922.08
_00875_,921.8
clknet_6_3__leaf_clk,921.64
_02840_,921.62
_01331_,921.48
net751,920.36
_01623_,919.6
_03863_,919.4
_01113_,919.09
_01508_,919
decoder.inst\[26\],918.73
_04068_,917.82
_02399_,917.26
_01715_,917.24
_01541_,917.2
_01008_,916.8
_03202_,916.04
decoder.rf.ram\[27\]\[13\],915.9
_00139_,914.82
_00711_,914.385
_03618_,914.36
decoder.rf.ram\[14\]\[12\],913.96
_01272_,913.06
net206,912.46
_04463_,912.24
_01605_,911.9
_03272_,911.6
clknet_6_15__leaf_clk,911.38
clknet_6_22__leaf_clk,910.28
decoder.rf.ram\[30\]\[22\],908.88
_04069_,908.66
_02464_,908.6
_02086_,908.06
net136,907.69
decoder.rf.ram\[20\]\[15\],907.34
_00073_,906.96
clknet_6_34__leaf_clk,906.9
_04446_,906.76
_01627_,906.595
decoder.rf.ram\[2\]\[26\],906.46
_03376_,906.44
net2035,905.9
_03359_,905.72
_02577_,905.28
_01966_,904.66
decoder.rf.ram\[0\]\[25\],904.36
net1432,903.49
net726,902.36
clknet_6_0__leaf_clk,902.02
net797,902
net309,901.86
decoder.rf.ram\[20\]\[0\],901.28
_04283_,901.09
_02098_,901.06
_01461_,900.12
_01929_,900.02
_01912_,899.32
_02749_,899
clknet_6_21__leaf_clk,898.56
net238,898.36
_00743_,898.26
_02227_,898.22
_03783_,898
_01731_,897.36
net478,896.88
decoder.rf.ram\[15\]\[22\],896.58
net24,895.64
_00982_,895.32
_00859_,894.88
_00418_,894.78
_00337_,894.66
_02848_,894.3
_03333_,892.9
decoder.rf.ram\[17\]\[28\],892.5
_01391_,892.22
_01877_,892.22
_01598_,892.04
_01493_,891.8
_04202_,891.62
net2031,891.2
net875,891.1
_01668_,890.6
_02338_,889.9
_01369_,889.64
_04142_,889.62
_01652_,887.72
_01393_,887.55
_00632_,887.42
decoder.result\[18\],887.1
_03540_,886.36
_02124_,886.16
_00391_,886.04
decoder.rf.ram\[9\]\[6\],885.88
net579,885.1
_01524_,884.6
_02962_,884.44
_02091_,884.27
_03236_,883.84
_00898_,881.765
_00123_,881.32
_01064_,879.52
_03864_,878.54
net210,878.32
_00889_,877.84
_00704_,877.24
_01890_,876.6
_03016_,875.4
decoder.rf.ram\[24\]\[15\],875.4
net808,874.84
_01174_,874.76
clknet_6_30__leaf_clk,874.73
_01538_,874.22
_00301_,873.72
decoder.rf.ram\[31\]\[0\],873.58
_03488_,873.56
decoder.inst\[19\],872.96
_00601_,872.28
_03850_,871.62
_01466_,871.48
_02738_,871.38
net725,871.34
_03949_,870.84
_01916_,870.28
_02278_,870.14
_00384_,869.32
_03700_,869.28
_02471_,868.64
clknet_6_39__leaf_clk,868.5
_03765_,868.1
_04138_,867.94
_03198_,866.36
_00965_,866.28
_03364_,866.12
net865,866.04
_01755_,865.77
_03981_,865.38
_02608_,865.2
net752,864.53
_01801_,863.2
_00436_,862.88
_03871_,862.8
_02913_,862.74
_00612_,862.425
_03786_,862.18
_00048_,861.62
_03346_,861.3
_00721_,860.995
_00262_,860.275
_03572_,859.7
_00043_,859.54
_00093_,859.16
_03945_,859.08
net975,858.58
_03722_,857.98
_03631_,857.2
_01735_,857.08
clknet_6_32__leaf_clk,856.835
_03118_,856.36
net582,856.3
_00671_,856.04
_04274_,855.62
_03693_,855.58
net93,855.58
net2090,855.1
clknet_6_13__leaf_clk,854.46
_03893_,854.42
_00103_,854.335
_04172_,854.3
_01842_,854
_04169_,853.44
_01431_,853.02
_04155_,852.96
net185,852.34
_00849_,851.975
_01915_,850.655
_00359_,850.64
_01469_,850.46
net2088,850.2
_02444_,849.86
_00321_,849.84
_02850_,849.76
decoder.rf.ram\[21\]\[29\],849.02
_00090_,848.96
net11,848.54
_03188_,847.68
decoder.rf.ram\[31\]\[9\],847.15
decoder.rf.ram\[8\]\[7\],846.895
_03481_,845.48
net1002,845.3
_01457_,844.42
decoder.result\[6\],844.4
clknet_6_56__leaf_clk,844.36
_00714_,843.7
net795,843.52
net724,843.06
_01816_,842.12
net2093,841.76
_04291_,841.62
_01676_,841.16
decoder.rf.ram\[31\]\[23\],840.88
_01979_,840.82
_04269_,840.81
_03633_,840.66
_04459_,839.78
_04002_,837.14
_02767_,837.04
decoder.rf.ram\[3\]\[29\],836.9
_04408_,836.26
clknet_6_6__leaf_clk,835.84
_02824_,835.45
_03535_,835.02
_01510_,834.72
net792,834.24
_03087_,833.72
_03758_,832.34
_01445_,832.28
_02245_,831.94
_04231_,831.82
_01946_,831.02
_03330_,830.54
_03605_,830.42
decoder.inst\[15\],829.82
decoder.a3\[4\],829.38
_03412_,828.38
_01970_,827.91
_00840_,826.38
net638,825.16
net794,824.68
net805,824.48
_01843_,824.42
_03274_,824.24
_01720_,824
decoder.rf.ram\[12\]\[31\],823.94
_03819_,823.22
_02472_,823.06
_03851_,822.8
_00940_,822.72
_00675_,822.56
net537,822.34
_01965_,822.06
_01562_,821.66
_04041_,821.28
_01982_,820.24
decoder.rf.ram\[30\]\[3\],819.04
net160,818.78
_02447_,818.74
_03772_,818.5
_00082_,818.4
_03451_,818.24
_00593_,818.155
decoder.rf.ram\[27\]\[7\],817.52
_01225_,817.14
decoder.rf.ram\[29\]\[26\],816.33
_00244_,816.3
net2070,815.48
_03525_,815.38
_03877_,814.44
_01550_,814.26
clknet_6_40__leaf_clk,813.5
_03268_,812.82
_03065_,812.36
_04396_,812.24
_00961_,810.86
_03241_,810.54
_00189_,810.4
_04028_,810.18
_02148_,809.8
_04163_,809.66
net2051,809.66
_03579_,809.06
net757,809.02
net390,808.54
decoder.c\[3\],808.21
_01463_,808.2
decoder.rf.ram\[20\]\[30\],808.12
net391,808.06
decoder.rf.ram\[10\]\[15\],808.02
_02560_,807.7
clknet_6_38__leaf_clk,807.5
_00129_,807.3
_02455_,807.17
_01226_,807.14
_03966_,807.12
net228,807.02
_03960_,806.66
_01963_,805.22
clknet_6_20__leaf_clk,804.44
net323,803.68
_02453_,803.64
_03856_,802.295
_02440_,801.24
_02985_,800.22
_01055_,800.105
_02677_,799.44
net876,799.04
_01389_,799.02
_01498_,798.76
_03782_,798.34
net433,798.3
_02514_,798.18
_02392_,797.56
_01758_,797.54
_01565_,797.08
_03081_,796.94
_00614_,796.72
_00295_,795.9
_00433_,795.74
_02626_,795.64
net756,795.62
_02099_,795
_03090_,795
_01827_,794.76
_01091_,794.4
clknet_6_24__leaf_clk,794.295
_03577_,794.26
_03254_,793.3
_04360_,792.08
_00028_,791.2
_01444_,790.96
net723,790.58
_02085_,790.42
_01568_,790.34
_03898_,790.18
_00119_,789.24
clknet_6_36__leaf_clk,788.935
_03363_,788.34
decoder.rf.ram\[1\]\[22\],788.105
_03622_,787.42
_02489_,787.36
_00124_,786.76
net482,786.4
decoder.rf.ram\[28\]\[22\],786.26
_01236_,786.02
_03214_,785.84
_01996_,785.82
net2038,785.24
_00328_,784.84
_03764_,784.58
_01260_,782.98
_04118_,782.9
_00150_,782.78
_03385_,782.38
_01925_,781.48
_01583_,781.44
_01312_,781.375
_01057_,781.22
_02616_,779.92
_02132_,779.84
decoder.rf.ram\[14\]\[4\],779.8
_02476_,779.1
net569,778.98
_01547_,778.6
net570,777.7
_03373_,777.34
_04354_,777.18
decoder.rf.ram\[22\]\[5\],776.8
_01438_,776.42
_02888_,775.54
net2050,775.44
_02837_,774.96
decoder.rf.ram\[4\]\[4\],774.94
_00290_,774.86
_00637_,774.76
_00831_,773.66
clknet_6_52__leaf_clk,772.955
_04075_,772.5
net618,772.3
_02665_,771.94
clknet_6_51__leaf_clk,771.8
_02161_,771.62
net2058,771.52
decoder.rf.ram\[17\]\[2\],771.22
_00331_,771.2
_00178_,770.76
_04225_,770.72
_01646_,770.66
_03562_,769.9
decoder.rf.ram\[5\]\[29\],769.36
net540,769.36
net881,769.1
_01767_,768.82
_01229_,768.56
_01448_,768.48
_00088_,768.02
_03102_,767.2
_01484_,766.52
_02315_,765.22
_04379_,764.94
_02134_,764.73
_00483_,764.18
_00617_,764.08
_01797_,763.58
decoder.rf.ram\[28\]\[6\],763.54
_04442_,763.3
_01232_,761.92
_01527_,761.68
_01395_,761.15
net758,760.7
clknet_6_14__leaf_clk,760.695
_01063_,760.24
_04030_,759.36
net161,758.46
net542,758.26
_04059_,758.2
_00894_,757.64
_02716_,756.74
_02106_,756.22
_03687_,755.06
_01766_,755
net41,754.92
net76,753.84
_01962_,752.56
decoder.rf.ram\[2\]\[28\],752.5
_03245_,752.24
net1503,752.18
_04424_,752.06
_00755_,752.04
net481,751.2
_01338_,750.78
_04263_,750.38
_02355_,750.14
_02895_,750.06
clknet_6_47__leaf_clk,749.815
_02104_,749.42
_02882_,749.08
_00816_,748.86
decoder.rf.ram\[8\]\[2\],748.1
_03995_,747.52
_02268_,747.36
_04328_,747.26
decoder.rf.ram\[1\]\[9\],746.84
_00025_,746.42
_01148_,746.33
_01911_,745.18
decoder.rf.ram\[21\]\[26\],745.02
_03182_,744.51
_01749_,743.64
_02524_,743.26
_03563_,743.24
_01456_,741.99
net229,741.14
_01446_,740.68
_02006_,740.52
_04456_,740.02
_00516_,739.62
decoder.rf.ram\[0\]\[22\],739.52
_00918_,739.51
_03932_,739.48
_01252_,738.9
net253,738.5
decoder.rf.ram\[0\]\[12\],737.72
_03809_,736.24
_01035_,736.22
_03462_,735.9
net45,735.86
_03608_,735.76
_01708_,735.28
net1000,735.14
_02969_,734.84
_02816_,734.2
_01692_,733.52
_01306_,733.5
_03445_,733.1
_03248_,732.16
_01210_,731.25
_01285_,730.06
_03991_,729.64
_03796_,729.62
_00254_,728.84
_04242_,728.02
_03839_,727.83
_01428_,727.72
net2068,727.52
_03553_,727.44
_00979_,727.185
_03374_,726.78
_01045_,726.68
_03583_,726.56
_03253_,725.94
_04040_,725.72
_03303_,725.02
_00629_,724.32
_01526_,723.82
_00980_,723.74
_00458_,723.7
_03485_,723.46
_03729_,722.34
_01442_,721.94
net118,719.3
_00372_,718.96
_03028_,718.66
_03602_,718.56
_00852_,717.5
_04117_,717.48
_00068_,717.08
decoder.rf.ram\[8\]\[8\],717.035
_03426_,715.93
net572,715.86
_00193_,715.24
_00077_,714.94
_01048_,714.8
decoder.rf.ram\[0\]\[28\],714.44
_00092_,713.9
_01949_,713.57
decoder.rf.ram\[26\]\[3\],711.84
_02362_,710.98
_02067_,710
_01397_,709.9
_00323_,709.5
_02542_,709.22
_02180_,709.02
_01772_,708.41
_02465_,708.3
_03955_,708.14
_03611_,708.1
_03690_,707.9
net620,707.78
clknet_6_28__leaf_clk,707.76
_03588_,705.72
_03121_,705.48
_01845_,704.06
_03356_,703.94
_03520_,703.94
clknet_0_clk,703.61
_02585_,703.6
_03184_,703.56
_03663_,702.54
_04338_,702.1
_03838_,701.96
decoder.rf.ram\[28\]\[21\],701.56
_02171_,701.32
_02017_,700.9
_01354_,700.6
decoder.rf.ram\[9\]\[15\],700.14
_01935_,699.64
_01534_,699.46
_03888_,699.16
_02504_,698.75
_00456_,698.74
_03431_,697.42
net364,697.08
net116,696.78
_01885_,695.66
_01824_,695.1
_02304_,695.04
_02904_,694.34
_00858_,693.66
net117,693.32
_00419_,692.88
_03723_,692.5
_00853_,692.42
net621,692.2
net230,691.94
_00125_,691.22
_02246_,690.86
decoder.rf.ram\[10\]\[22\],690.72
_03906_,690.56
_02481_,690.42
decoder.rf.ram\[2\]\[1\],690.06
_01219_,689.66
_04091_,688.94
_03735_,688.88
_03683_,688.62
clknet_2_2_1_clk,688.05
_04094_,686.8
_03244_,686.48
_00041_,685.92
_01991_,685.56
clknet_2_0_1_clk,685.14
_02276_,685.08
net1008,685
clknet_2_3_1_clk,684.88
_02178_,684.56
_02575_,684.38
_03278_,682.92
_00338_,682.8
_03259_,682.42
_03192_,681.06
_00605_,680.34
net58,680.24
_02378_,679.68
_03997_,679.66
_03051_,678.52
_02874_,678.48
_03430_,678.2
net47,678.16
_04351_,677.82
_02974_,677.6
_00159_,677.42
_04066_,675.74
_01382_,675.32
_04356_,674.94
_03279_,674.84
_02065_,674.18
_01339_,674.16
_01202_,673.94
decoder.rf.ram\[13\]\[16\],673.74
_03775_,673.695
decoder.rf.ram\[6\]\[9\],673.54
_01813_,672.84
_00098_,671.74
_03357_,671.42
net576,670.86
net7,670.28
_01473_,669.76
_00392_,669.7
_01711_,669.43
decoder.rf.ram\[22\]\[31\],668.84
_02897_,666.62
_02062_,666.46
_04248_,666.24
_01822_,665.42
clknet_6_53__leaf_clk,665.36
net46,665.28
net43,665.1
_00513_,665
_02809_,662.1
_03691_,661.62
_03970_,661.44
_03138_,661.24
_02801_,661.2
decoder.result\[1\],660.86
decoder.result\[31\],660.8
_01515_,660.48
net44,659.72
net437,659.12
_03651_,657.36
_04340_,657.36
decoder.rf.ram\[11\]\[30\],655.74
_03211_,655.5
_03586_,655.36
_02950_,654.435
_01367_,654.12
_00905_,653.64
_03258_,653.56
_03753_,652.92
_02272_,652.62
_04325_,652.52
_02430_,652.26
_03292_,651.52
_00347_,650.88
_02468_,650.72
_03057_,650.2
_03805_,650.16
_03089_,650.1
_02242_,649.14
net536,648.6
_03496_,648.38
_01883_,648.02
_01189_,647.14
_01302_,647.08
_01872_,646.82
_01460_,646.3
_00164_,644.98
net2032,644.84
_00524_,643.96
_02935_,643.86
_04052_,643.6
_00967_,642.28
_03199_,642.2
net42,641.26
_03499_,641.14
net439,640.34
net2043,639.62
_03994_,637.9
_02045_,637.82
_02033_,637.32
_00194_,637.055
_03497_,636.34
_03578_,636.16
_03980_,635.9
_00004_,635.3
decoder.rf.ram\[23\]\[11\],634.92
_02138_,633.86
_01661_,633.84
_03536_,633.655
_01956_,633.3
_01407_,633.1
_04200_,631.96
_03187_,630.68
_02115_,630.18
_02676_,628.12
_00144_,627.68
_00326_,627.52
clknet_2_1_1_clk,627.2
net543,626.3
_03005_,625.48
clknet_6_57__leaf_clk,624.735
_03527_,624.72
_01876_,623.6
_02803_,623.32
_03314_,623.06
decoder.rf.ram\[2\]\[2\],622.16
_01415_,622.08
_01683_,621.84
net759,621.66
_01454_,621
_01616_,620.52
_04391_,620.25
_03876_,620.1
_01494_,619.84
_02927_,619.08
_02590_,618.86
_03570_,618.1
decoder.rf.ram\[1\]\[0\],617.58
_01591_,617.34
_01694_,616.89
net539,615.76
_00877_,614.76
_00032_,614.58
_00506_,613.38
_01975_,613.18
_03265_,611.9
_01698_,611.74
_01933_,611.54
clknet_4_12_0_clk,611.36
_04150_,610.26
_04147_,609.82
_01486_,609.54
_03555_,608.76
_00206_,608.36
_01581_,608.22
_03592_,607.6
_01611_,607.52
decoder.rf.ram\[7\]\[8\],606.84
_03471_,606.16
_02021_,605.98
_01402_,605.92
_03621_,605.3
_03242_,605.28
_04410_,604.94
_03703_,604.78
decoder.rf.ram\[21\]\[28\],603.68
decoder.rf.ram\[20\]\[18\],603.64
_00170_,602.9
_00038_,602.54
_02650_,602
_01888_,601.24
_00451_,599.28
_01221_,599.26
clknet_4_6_0_clk,598
_04079_,597.78
_02710_,594.72
_01769_,594.58
_01488_,594.28
_04127_,593.26
_03852_,593.16
_02385_,593
_02953_,592.94
clknet_4_3_0_clk,592.76
_03398_,591.34
_04308_,591.1
net573,590.16
_00848_,588.96
_03053_,588.22
_01615_,588
_00572_,587.96
net4,587.94
_01593_,587.14
_03493_,587.08
net639,586.14
_01269_,583.86
_00126_,583.38
_01305_,583.08
_03229_,582.22
_01394_,580.76
_03285_,580.42
_03695_,580.34
_01604_,580.06
_00765_,579.9
_03640_,579.42
_00997_,578.12
_01441_,577.7
net760,577.42
_04395_,577.28
_00885_,576.68
net619,576.34
_02165_,574.74
_02659_,574.1
net1536,574.04
_02258_,573.13
_01381_,572.7
net2027,571.96
_02232_,571.86
decoder.rf.ram\[8\]\[0\],571.84
_02073_,571.46
_04401_,571.4
_04043_,571.34
_04032_,568.84
_03405_,568.66
_04115_,568.52
_00187_,568.125
_02297_,567.04
_02034_,566.78
counter.adress\[1\],566.28
_01371_,565.06
_00663_,563.88
_01750_,563.68
_04170_,562.76
decoder.rf.ram\[7\]\[30\],562.56
net2053,562.54
_01865_,562.04
_02397_,561.62
_04421_,561.2
_03878_,561.02
_03706_,560.4
_04153_,559.7
_02754_,559.28
net2073,559.12
_00830_,559.02
_00661_,558.92
_04100_,558.68
_03250_,558.22
_00382_,558.12
decoder.rf.ram\[6\]\[19\],558.04
_03358_,557.78
net2026,557.68
_03513_,556.88
_02023_,556.84
_01053_,556.74
_03401_,556.52
_02370_,555.12
_03752_,555.02
_02470_,554.24
_02728_,553.56
_00504_,552.82
_02291_,552.68
_00599_,552.02
clknet_4_8_0_clk,551.61
_03903_,551.06
_04264_,551.06
_00249_,550.92
_01419_,550.5
_04096_,550.22
_00871_,550.06
clknet_4_9_0_clk,548.33
_04120_,547.92
decoder.rf.ram\[29\]\[25\],547.12
_03697_,547.1
_04001_,546.76
clknet_4_2_0_clk,546.61
_04369_,546.3
clknet_4_5_0_clk,546.13
clknet_4_11_0_clk,546.07
_04029_,545.42
_01335_,545.29
_03316_,545.1
net1386,544.94
_02651_,544.74
_00342_,544.6
clknet_4_10_0_clk,544.13
_02946_,543
net209,542.2
decoder.rf.ram\[24\]\[24\],541.7
_01846_,541.1
net755,540.78
_00358_,539.74
_04135_,539.2
net2049,539.02
_01871_,538.18
_00491_,537.94
_01212_,537.02
_02049_,536.78
_00826_,536.68
_00906_,536.465
clknet_1_1_0_clk,535.4
decoder.rf.ram\[17\]\[1\],535.18
net1388,535.14
_00161_,534.82
_00716_,534.76
clknet_4_4_0_clk,534.73
clknet_4_14_0_clk,532.715
decoder.rf.ram\[21\]\[22\],532.35
decoder.rf.ram\[8\]\[15\],532.18
clknet_4_13_0_clk,531.63
net1387,530.9
clknet_4_0_0_clk,528.91
_01474_,528.64
_04033_,528.02
_00762_,527.04
_04064_,526.58
_01730_,526.42
net538,526.34
_00039_,525.58
_02609_,525.52
_01199_,525.24
_04265_,524.84
_01507_,524.24
net2071,523.72
_04234_,523.7
_00115_,523.24
_00340_,522.1
decoder.a1\[3\],520.78
_00441_,520.58
_00265_,520.14
_01895_,519.78
_02047_,519.6
_03946_,518.98
clknet_1_0_0_clk,518.73
decoder.rf.ram\[12\]\[28\],517.28
_03568_,516.98
clknet_4_15_0_clk,516.44
_03388_,516.4
decoder.rf.ram\[23\]\[7\],514.66
_01855_,513.76
_03803_,513.66
_00215_,513.46
_01665_,513.14
_00669_,512.92
_03841_,512.56
_01952_,511.88
_04098_,511.48
_00096_,511.24
_00349_,510.68
_00024_,510.32
_01939_,508.74
_04070_,508.15
_02906_,507.4
_01706_,507.22
_01447_,507.06
decoder.rf.ram\[20\]\[6\],506.96
_01095_,506.44
net1382,506
_02792_,505.5
_02074_,505.4
net2034,505.14
_00390_,504.7
decoder.rf.ram\[10\]\[8\],504.16
_02733_,503.94
_01964_,503.26
_01268_,501.58
_01374_,501.36
_01239_,500.92
_01874_,500.58
_00948_,499.08
_02329_,498.86
_02072_,498.78
net541,498.16
_01670_,498.04
_03720_,497.9
_03557_,497.04
_02352_,496.64
_03789_,496.58
decoder.rf.ram\[27\]\[8\],496.56
_01606_,496.37
_02924_,495.78
decoder.rf.ram\[4\]\[20\],495.5
_00363_,494.925
net1089,494.8
_00279_,493.74
net1384,493.74
_00947_,493.04
_04037_,492.74
_02709_,492.4
_01370_,490.66
_01934_,490.46
_02795_,489.24
_03708_,488.18
net2086,487.92
_01662_,487.52
clknet_2_3_0_clk,487.33
_03508_,486.66
net84,486.5
_02473_,486.28
_00097_,485.24
clknet_4_7_0_clk,485.17
_01542_,484.74
decoder.rf.ram\[25\]\[8\],484.38
_02987_,483.9
_00309_,483.105
net86,482.78
_03907_,482.6
clknet_2_2_0_clk,480.76
_02955_,480.74
_03550_,480.44
_03963_,480.44
_01699_,480.14
_00723_,478.64
_00243_,478.6
_03648_,478.38
net2066,478.04
_00216_,477.46
_03066_,477.18
clknet_2_1_0_clk,476.9
_01147_,475.58
net96,475.12
_01958_,473.4
_00712_,472.92
_02123_,472.78
net438,471.72
_02089_,471.51
net1383,471.08
_00204_,470.1
clknet_4_1_0_clk,469.69
_01021_,467.52
_00613_,467.36
decoder.rf.ram\[8\]\[3\],467.16
_03541_,466.89
clknet_2_0_0_clk,466.29
_01539_,465.8
_04010_,465.8
_02831_,465.62
net2079,464.63
decoder.rf.ram\[0\]\[5\],463.78
_01850_,463.54
_01005_,463.1
net1381,463.09
_00180_,462.825
_03480_,462.72
_00367_,462.32
_01645_,461.28
net87,460.92
_04167_,460.42
_01468_,460.4
_01287_,460.14
_01403_,459.88
_01716_,459.66
_01610_,459.06
_02713_,458.96
_02309_,458.92
decoder.rf.ram\[24\]\[23\],458.52
_03183_,457.96
decoder.inst\[25\],457.76
_03484_,457.66
_03442_,455.94
_03554_,455.4
net1385,454
_01551_,453.92
_00984_,453.06
_02486_,453.02
_04422_,452.84
_04295_,452.12
_02237_,451.7
net2041,450.74
_00785_,450.7
_01504_,449.5
_02745_,449.14
net2095,449.08
_03595_,448.24
_00845_,447.74
net695,446.66
_01886_,446.3
_00928_,446.12
_03532_,446.06
_04318_,444.84
_01814_,444.76
_01993_,444.02
net2072,443.98
_03880_,443.76
_03976_,443.14
decoder.rf.ram\[10\]\[12\],442.1
_03233_,441.76
_00713_,441.42
_04124_,441
_03905_,439.42
net2033,438.36
_00850_,437.9
_03725_,437.84
_02294_,437.16
_00869_,436.58
_00553_,434.94
_02751_,433.08
_02169_,433
decoder.c\[2\],431.74
net85,431.18
_01528_,429.78
_03475_,427.82
_01383_,426.4
_03897_,426.34
_03894_,426.32
_04083_,425.52
_04005_,423.52
_01378_,423.36
_02303_,422.59
_00162_,422.34
_01631_,421.58
_01679_,421.56
_01107_,421.48
_02420_,420.82
_01171_,420
_03889_,419.72
net2076,418.9
_01032_,418.76
_03331_,418.69
net2047,417.9
decoder.rf.ram\[25\]\[9\],416.66
_03875_,416.4
_03827_,414.34
decoder.rf.ram\[23\]\[1\],413.66
_03393_,412.7
_02720_,411.13
_04279_,410.98
_03606_,410.3
_00789_,410.24
_00127_,409.6
_01088_,409.46
_03620_,409.04
_01582_,408.16
_01317_,408.14
_02571_,408.06
_00747_,406.66
_00105_,406.24
_00554_,405.82
decoder.rf.ram\[31\]\[28\],405.2
_00496_,403
net13,401.42
_03387_,400.26
_03787_,400.04
_03590_,399.56
_00510_,399.3
_02214_,399.3
net12,399.3
_04020_,399.2
_03402_,399.16
_01818_,399.08
_01014_,398.98
decoder.rf.ram\[12\]\[26\],396.7
_01927_,396.24
decoder.rf.ram\[17\]\[24\],393.86
_01863_,393.64
_02119_,393.045
_01388_,392.54
_04333_,392.06
_02855_,390.22
_00717_,389.46
_04254_,388.78
net575,388.34
decoder.rf.ram\[8\]\[25\],387.4
net2075,387.38
_00805_,386.74
_02289_,385.82
_01169_,384.28
_02176_,383.64
_00027_,381.46
net1379,381.38
_01664_,379.7
_03637_,379.52
_01924_,379.32
_02029_,378.8
_00177_,377.82
_00583_,376.72
_00329_,375.74
_01177_,375.7
decoder.rf.ram\[3\]\[23\],375.14
_01115_,374.24
_04085_,373.26
_02288_,372.26
decoder.rf.ram\[11\]\[17\],371.26
_04208_,371.08
_02451_,370.16
_01997_,369.94
_02326_,369.8
decoder.rf.ram\[10\]\[24\],368.5
_04416_,367.86
_02865_,367.6
decoder.rf.ram\[29\]\[23\],367.58
_01128_,367.34
_00610_,366.66
_03524_,366.36
_02990_,364.88
_02790_,362
decoder.rf.ram\[4\]\[6\],361.43
decoder.rf.ram\[17\]\[18\],360.66
_00344_,360.3
_00639_,359.62
_00835_,359.26
_01310_,359.22
_02234_,357.38
_01921_,356.74
_01193_,356.12
_02669_,355.8
_01500_,354.3
_04370_,354.12
decoder.rf.ram\[18\]\[4\],353.86
_03501_,353.84
_00228_,353.605
_02493_,353.6
_02126_,353.22
clknet_5_13_0_clk,352.6
_02031_,352.4
decoder.rf.ram\[13\]\[3\],352.4
_01930_,351.94
_02253_,350.92
_03895_,350.2
decoder.rf.ram\[12\]\[27\],349.36
_01658_,348.72
_04132_,347.66
_04112_,347.42
_03989_,346.38
_01902_,346.16
_01612_,345.94
_02610_,344.5
_00879_,344.46
_02382_,341.4
_01650_,341.28
_01479_,340.96
_04027_,340.64
_04201_,340.36
decoder.rf.ram\[16\]\[22\],340.23
_01465_,339.74
_01183_,338.1
clknet_5_5_0_clk,338.04
decoder.rf.ram\[4\]\[9\],337.84
_04454_,335.92
_02588_,335.36
clknet_5_16_0_clk,334.87
clknet_5_0_0_clk,334.63
_01375_,333.57
_03384_,333.36
_03965_,333.08
clknet_5_21_0_clk,332.9
_01532_,331.88
_01489_,331.46
_01220_,331.06
decoder.rf.ram\[21\]\[31\],330.84
_01780_,330.28
_00985_,328.86
_01682_,328.62
_02667_,328.3
clknet_5_1_0_clk,327.71
_02001_,327.68
net574,327.02
clknet_5_26_0_clk,326.74
clknet_5_11_0_clk,326.55
_03629_,324.08
clknet_5_3_0_clk,323.55
_00415_,323.24
clknet_5_22_0_clk,322.32
_02112_,321.92
_00700_,321.54
clknet_5_29_0_clk,321.54
clknet_5_25_0_clk,320.91
_02356_,320.58
_02386_,320.54
_01625_,320.38
_01856_,319.88
clknet_5_10_0_clk,318.37
clknet_5_7_0_clk,318.22
clknet_5_4_0_clk,318.09
_03329_,318.06
clknet_5_28_0_clk,317.87
clknet_5_12_0_clk,317.82
clknet_5_23_0_clk,317.03
_04412_,316.72
_02010_,315.14
clknet_5_20_0_clk,314.88
_03469_,314.68
_04342_,313.88
_00352_,313.74
_03668_,312.32
clknet_5_14_0_clk,311.86
clknet_5_9_0_clk,311.79
clknet_5_15_0_clk,311.78
_00657_,311.4
_04144_,311.4
_00861_,310.9
clknet_5_31_0_clk,310.74
_01203_,310.06
clknet_5_8_0_clk,309.98
_00292_,308.3
net2061,307.1
_01743_,306.12
_01451_,305.38
_02469_,305.28
clknet_5_17_0_clk,304.92
_00165_,304.52
_00549_,304.4
_02025_,304.2
_01704_,303.48
_01357_,303.36
_02506_,303.1
decoder.rf.ram\[3\]\[9\],303.1
_03219_,302.9
_02712_,302.67
_02533_,302.52
_03468_,302.12
_02175_,301.84
clknet_5_24_0_clk,301.4
_02118_,300.2
clknet_5_18_0_clk,300.12
clknet_5_6_0_clk,299.86
clknet_5_27_0_clk,297.29
_02638_,295.9
_00480_,295.62
_02449_,294.72
net1380,294.46
_02878_,294.1
_02287_,293.46
_02215_,293.14
_03860_,292.26
net2029,292.2
_02550_,292.11
_01948_,291.12
_03147_,290.38
clknet_5_2_0_clk,290.28
_02810_,289.88
_01060_,289.64
_02788_,288.78
decoder.rf.ram\[9\]\[24\],288.16
decoder.rf.ram\[2\]\[27\],287.8
_04039_,287.44
_00724_,287.22
decoder.rf.ram\[28\]\[2\],286.94
_00670_,286.84
_01978_,286.64
_01655_,286.54
_00142_,286.36
_00253_,286.26
_01644_,285.7
_02693_,284.78
_03798_,283.6
_04055_,283.28
_02649_,282.8
decoder.rf.ram\[28\]\[7\],282.54
_04162_,281.2
_01821_,280.7
_01622_,280.68
_02681_,280.36
_03721_,280.28
_02110_,279.92
net1378,279.84
_02648_,279.42
clknet_5_19_0_clk,278.99
_02163_,278.06
clknet_5_30_0_clk,276.78
_03810_,276.3
_02111_,276.14
_01297_,273.08
_00514_,272.74
_03397_,272.44
decoder.rf.ram\[14\]\[24\],272
_02008_,271.8
net2083,271.46
_01270_,271.06
_02983_,270.8
decoder.rf.ram\[25\]\[24\],269.94
_01987_,269.56
decoder.rf.ram\[21\]\[7\],268.6
_04048_,266.96
_03998_,265.44
