net,length_um
_01499_,1369
_03338_,1368.36
decoder.rf.ram\[22\]\[18\],1366.01
_02464_,1365.76
decoder.rf.ram\[8\]\[28\],1364.82
decoder.rf.ram\[26\]\[6\],1364.56
_01717_,1363.74
_01936_,1363.7
_01887_,1363.56
decoder.rf.ram\[2\]\[5\],1363.405
_03833_,1363.22
_04003_,1363.06
net768,1362.8
_02380_,1362.74
_01745_,1362.54
_00621_,1361.96
decoder.rf.ram\[30\]\[17\],1360.935
_01661_,1360.1
decoder.rf.ram\[31\]\[14\],1359.28
decoder.rf.ram\[4\]\[15\],1358.54
_03831_,1358.02
decoder.rf.ram\[4\]\[21\],1357.66
_01408_,1357.56
_00155_,1356.84
net98,1356.68
_00727_,1355.86
decoder.result\[27\],1355.55
_04418_,1355.22
net764,1354.59
_01696_,1354.02
_02573_,1353.7
_02549_,1353.36
_01979_,1353.09
net584,1353.08
_00117_,1352.77
_03596_,1352.38
_03551_,1349.74
_01400_,1349.71
_02411_,1349.4
_03249_,1348.8
net1280,1348.36
_00241_,1348.12
_02889_,1346.98
decoder.rf.ram\[10\]\[6\],1346.8
_03489_,1346.44
_03175_,1345.75
net655,1345.64
_00729_,1345.525
_01108_,1345.52
_03253_,1345.3
_03103_,1345.04
_00063_,1344.66
_01131_,1344.5
decoder.rf.ram\[8\]\[27\],1342.78
_02281_,1342.38
_02758_,1342.23
decoder.rf.ram\[28\]\[14\],1342.02
_00783_,1341.92
_01055_,1341.64
_03373_,1341.56
_02714_,1341.5
_03024_,1341.21
_00194_,1340.7
_03740_,1340.58
_00507_,1340.54
_01280_,1340.34
_00911_,1339.08
_02882_,1338.34
decoder.rf.ram\[28\]\[19\],1336.91
_00957_,1336.14
_00381_,1335.66
_04451_,1335.06
_01216_,1333.94
net43,1333.88
_04396_,1333.56
_02183_,1333.51
net328,1333.34
_00676_,1333.18
_01619_,1332.74
net250,1332.54
_01039_,1331.73
_03843_,1331.56
_03282_,1330.94
_02550_,1330.36
net756,1329.94
_00543_,1329.3
_04250_,1329.17
_03577_,1329.04
_00790_,1329
_04417_,1328.3
_03037_,1327.96
_00359_,1327.9
_01821_,1327.095
decoder.rf.ram\[22\]\[30\],1326.54
_02601_,1325.5
decoder.rf.ram\[12\]\[25\],1325.46
net819,1325.02
net471,1324.84
_00076_,1324.62
net156,1324.58
net1084,1324.44
_03154_,1324.32
_04377_,1323.7
_04069_,1322.41
_00092_,1322.34
net228,1321.79
_02911_,1321.34
_02079_,1320.64
_03614_,1320.14
_00809_,1319.52
_01282_,1319.5
decoder.rf.ram\[26\]\[24\],1319.46
net1082,1319.45
_00950_,1319.24
_01096_,1319.12
_02172_,1318.62
_03686_,1318.36
net1652,1317.85
_00655_,1317.26
decoder.rf.ram\[24\]\[19\],1316.76
_01335_,1316.66
net137,1316.48
_01678_,1316.34
net1132,1315.23
decoder.rf.ram\[15\]\[8\],1314.86
_00943_,1314.44
net395,1313.98
_01743_,1313.66
_01436_,1313.31
_03858_,1313.26
_00716_,1313.2
net698,1312.68
_01967_,1311.92
_01067_,1311.78
net559,1311.6
_01930_,1310.52
net797,1310.24
net384,1310.2
net1075,1310.07
_00332_,1309.925
_00146_,1309.1
net738,1309.08
_01749_,1308.36
_01091_,1308.08
_02805_,1307.71
_00227_,1307.58
_00686_,1307.275
_00714_,1307.22
decoder.rf.ram\[13\]\[3\],1307.12
_03100_,1306.92
_00206_,1306.61
_01190_,1306.61
_01184_,1305.6
net412,1305.52
_00169_,1305.4
net259,1304.6
decoder.rf.ram\[27\]\[0\],1304.29
net632,1304.01
net699,1303.87
_00648_,1303.1
_04337_,1303.1
_03427_,1302.68
_01658_,1302.63
_02693_,1302.14
decoder.rf.ram\[29\]\[20\],1302.11
decoder.rf.ram\[2\]\[11\],1301.96
net37,1301.78
_00193_,1301.74
_01434_,1301.74
_01856_,1301.57
_02772_,1301.14
_02148_,1300.64
decoder.rf.ram\[0\]\[15\],1300.6
net305,1300.46
_00700_,1300.4
_00141_,1299.42
_00144_,1299.2
decoder.rf.ram\[27\]\[22\],1299.08
net755,1299.06
net1173,1298.915
_03401_,1298.14
decoder.inst\[16\],1297.45
_04038_,1297.36
net325,1297.14
_00868_,1296.44
_00291_,1296.275
net733,1296.26
_04461_,1295.85
_01574_,1295.68
_02692_,1295.16
net334,1295.14
_01071_,1294.12
_02656_,1294.12
_02857_,1294.06
_03342_,1294.02
_01589_,1293.97
_01410_,1292.88
net1500,1292.8
net636,1292.77
_02718_,1292.69
_00620_,1291.98
net1532,1291.9
clknet_6_19__leaf_clk,1291.605
net42,1291.12
net1148,1290.73
decoder.rf.ram\[28\]\[28\],1290.66
_03033_,1290.52
_03906_,1290.22
_02755_,1290.04
net506,1290
_01311_,1289.89
_00407_,1289.84
_01809_,1289.66
net746,1288.86
decoder.rf.ram\[20\]\[17\],1288.75
net119,1288.64
decoder.inst\[25\],1286.31
_02193_,1285.74
net24,1285.25
net144,1285.22
_01251_,1283.98
net335,1283.64
_01907_,1283.6
_02933_,1283.14
decoder.rf.ram\[31\]\[19\],1282.29
_02666_,1281.4
_02931_,1281.3
_03637_,1281.14
_01351_,1280.78
net40,1280.78
_00835_,1280.14
_01551_,1279.72
net161,1279.66
net217,1279.105
_03463_,1278.92
net346,1278.88
net864,1278.72
_03819_,1278.62
_02047_,1278.22
net1659,1277.74
_00609_,1277.66
_04382_,1277.54
net882,1277.12
_01921_,1276.9
net670,1276.52
_00773_,1276.195
_03072_,1275.98
net76,1275.86
decoder.rf.ram\[24\]\[29\],1275.66
net1097,1275.56
net170,1275.41
_03559_,1274.84
net668,1274.76
_00021_,1274.52
_02691_,1274.42
_01469_,1273.92
_03692_,1273.91
_00516_,1273.34
net221,1273.2
net765,1273.18
net181,1273.02
_04048_,1272.8
net1668,1271.94
net135,1271.72
_03173_,1271.52
net843,1271.35
net1312,1271.3
_00402_,1271.175
_03317_,1270.96
net198,1270.57
_01669_,1270.06
_03967_,1270.05
_03202_,1269.745
net443,1269.74
net557,1269.735
net450,1269.7
_01313_,1269.64
net185,1269.36
decoder.rf.ram\[6\]\[18\],1269.02
_02022_,1268.96
net260,1268.43
_01150_,1268.42
decoder.rf.ram\[7\]\[6\],1268.36
_01595_,1268.2
_04009_,1268.2
net408,1267.58
_03619_,1267.56
decoder.rf.ram\[11\]\[24\],1267.36
decoder.rf.ram\[0\]\[19\],1267.24
_02189_,1266.52
decoder.rf.ram\[3\]\[6\],1265.76
_00636_,1265.54
net214,1265.14
_01871_,1265.12
net391,1263.68
net81,1263.38
_02699_,1262.94
net118,1262.9
_03176_,1262.8
_01493_,1262.58
_00191_,1262.34
_02258_,1261.58
net179,1261.54
_03464_,1260.1
_04015_,1260.02
decoder.rf.ram\[4\]\[6\],1259.66
net128,1259.48
net414,1259.36
net345,1259.22
_03825_,1258.68
net281,1258.12
net159,1258.04
decoder.result\[30\],1257.73
net176,1256.72
net844,1256.58
_04052_,1256.16
net87,1256.13
decoder.rf.ram\[18\]\[13\],1256.04
_00585_,1255.64
net998,1255.16
_02439_,1254.86
decoder.rf.ram\[8\]\[15\],1254.1
_02438_,1253.92
_04273_,1253.6
net501,1252.4
_00829_,1251.535
net257,1251.37
_00679_,1251.08
net174,1250.76
net340,1250.54
_01042_,1250.3
net187,1249.96
_02764_,1249.86
_00820_,1249.54
net615,1248.98
net523,1248.6
net639,1247.88
_00364_,1247.18
_04143_,1247.06
net265,1246.84
net770,1246.6
net1149,1246.36
_03150_,1246.04
_04044_,1244.49
_02165_,1243.98
_00171_,1243.68
_03684_,1243.18
net503,1243.13
_01767_,1242.72
_00341_,1242.26
_02082_,1241.79
net474,1241.7
net182,1241.36
_02230_,1241.01
_03458_,1240.6
net477,1239.9
counter.pc\[2\],1239.06
net271,1238.5
_04442_,1238.34
net496,1238.32
net800,1238.26
_01742_,1238.12
net734,1236.52
_02749_,1236.44
decoder.rf.ram\[7\]\[26\],1236.4
net1765,1236.08
net312,1235.7
_03446_,1235.6
net38,1234.66
net718,1234.3
net594,1233.6
net392,1233.56
net1005,1233.5
net65,1233.49
_00053_,1232.74
_02213_,1232.56
_01961_,1232.43
_01422_,1231.78
_00072_,1231.4
_02330_,1231.4
net35,1230.74
_02239_,1230.72
_03394_,1230.48
_01094_,1230.1
decoder.result\[10\],1229.5
net498,1228.94
_01657_,1228.53
_04148_,1228.15
net1673,1228.09
net1923,1227.34
decoder.rf.ram\[0\]\[5\],1227.28
net129,1227.08
_02042_,1226.61
net796,1226.02
_02064_,1225.98
net821,1225.52
_00802_,1224.66
_03049_,1224.48
_01738_,1224.37
_01234_,1224.36
_00243_,1224.3
net99,1223.98
_03246_,1223.74
_00858_,1223.275
net26,1223.1
_01672_,1222.96
_01757_,1222.3
_04463_,1222.18
_02762_,1221.9
net1083,1221.4
net120,1220.98
_02721_,1220.96
_01458_,1220.92
decoder.rf.ram\[29\]\[28\],1220.77
net164,1220.56
net1100,1220.4
net201,1220.3
net508,1219.9
net86,1219.79
net261,1219.68
net6,1219.38
net802,1218.84
net264,1218.75
net892,1218.72
_03006_,1218.7
_02862_,1218.49
decoder.rf.ram\[11\]\[16\],1217.71
net160,1217.6
net872,1217.46
_00936_,1217.18
net475,1216.76
net794,1216.58
_00403_,1215.84
_01630_,1215.64
_03510_,1215.54
net157,1215.23
_02418_,1215.14
net633,1214.96
net886,1214.5
decoder.rf.ram\[22\]\[7\],1214.24
decoder.rf.ram\[31\]\[31\],1213.75
net1179,1213.6
net469,1213.42
_03451_,1212.96
_04285_,1212.48
net254,1211.78
_01421_,1211.18
net213,1211.12
_04085_,1210.765
net1178,1210.54
_02331_,1210.5
net183,1210.48
_03704_,1210.24
net894,1210.17
_00660_,1210.16
net82,1210.09
net209,1210
net92,1209.85
net165,1209.8
net77,1209.3
net140,1209.12
_04244_,1209.06
net141,1208.9
net115,1208.64
_04142_,1208.6
_03872_,1208.5
_02743_,1207.36
net274,1207.18
_02520_,1207.12
net133,1206.78
net148,1206.66
net588,1206.66
net52,1206.3
_03607_,1206.08
_00333_,1205.66
net1000,1205.62
net805,1205.44
decoder.rf.ram\[0\]\[10\],1205.14
net541,1204.98
_01685_,1204.02
_03924_,1203.98
net510,1203.82
decoder.rf.ram\[10\]\[4\],1203.49
net173,1202.84
_00925_,1202.38
_03805_,1202.38
_00962_,1202.28
_01176_,1202.06
_01457_,1201.8
_03365_,1201.45
net218,1201.4
net1099,1201.4
_01982_,1201.34
net669,1201.27
_02261_,1201.02
_04309_,1200.6
net110,1200.46
net835,1200.13
_04310_,1200.08
decoder.inst\[29\],1199.86
_00535_,1199.36
_01896_,1199.2
net199,1199.11
net258,1198.98
_03335_,1198.84
net561,1198.78
_03372_,1198.62
net599,1198.54
_03300_,1197.9
_02323_,1197.4
net222,1197.32
net1134,1197.16
_04040_,1196.56
decoder.rf.ram\[2\]\[3\],1196.52
_00342_,1196.22
_01847_,1196.14
net255,1196.1
_00338_,1196.08
net896,1196.07
net876,1195.94
net726,1195.88
net1314,1195.62
decoder.rf.ram\[13\]\[12\],1195.48
_02765_,1195.44
_02570_,1195.42
_04443_,1195.12
_03242_,1194.78
net114,1194.58
net785,1194.4
net41,1194.02
net603,1193.92
net890,1193
net23,1192.96
_01640_,1192.91
net1175,1192.1
_04056_,1191.65
decoder.rf.ram\[17\]\[19\],1190.36
_01516_,1189.51
_04389_,1189.5
_00698_,1189.3
_00536_,1188.8
_04338_,1188.78
_04353_,1187.97
_01729_,1187.69
net162,1187.28
_02253_,1186
_00212_,1185.68
net687,1185.62
_02409_,1185.44
_00964_,1184.785
net833,1184.4
_03715_,1183.72
_04149_,1183.41
net747,1183.25
_04116_,1182.89
_04130_,1182.89
decoder.rf.ram\[4\]\[22\],1182.88
_03436_,1182.58
_04307_,1181.3
net233,1181.04
_03085_,1180.12
decoder.rf.ram\[7\]\[11\],1180.06
_03600_,1179.26
decoder.rf.ram\[0\]\[18\],1178.76
_01275_,1178.38
net109,1178.3
_00401_,1178.26
_04002_,1177.44
_01893_,1177.42
_02667_,1177.22
net397,1177.1
_01419_,1177.08
_03818_,1177.08
_02910_,1176.41
_02705_,1175.8
_01232_,1175.76
_01478_,1175.46
_03279_,1175.34
net341,1175.2
_03361_,1174.88
net315,1174.6
net507,1174.38
net383,1174.22
_02960_,1173.82
clknet_6_40__leaf_clk,1173.725
decoder.rf.ram\[31\]\[1\],1173.72
_00738_,1173.66
net1781,1173.56
_03675_,1173.54
_00808_,1173.535
clknet_6_18__leaf_clk,1172.86
_03478_,1172.46
_04459_,1172.34
_00430_,1171.86
_01127_,1171.72
net145,1171.4
net100,1171.04
decoder.rf.ram\[4\]\[9\],1170.68
_01625_,1170.22
net644,1169.88
_03050_,1169.68
_02421_,1169.52
_03532_,1169.12
_04329_,1168.775
_00703_,1168.165
_03258_,1168.08
net873,1168
_03791_,1167.96
net1006,1167.96
net720,1167.75
_02567_,1167.45
net376,1167.06
_01870_,1166.86
net27,1166.82
_00065_,1165.515
_03585_,1165.5
_02867_,1165.33
decoder.rf.ram\[6\]\[0\],1165.2
_00817_,1164.765
_01030_,1164.71
_00754_,1164.56
net816,1164.52
net604,1164.47
_00272_,1164.32
_02424_,1164.04
decoder.rf.ram\[19\]\[13\],1162.96
net546,1162.96
_02864_,1162.86
_00390_,1162.7
_02310_,1162.6
_02657_,1162.43
_02242_,1161.76
net504,1161.35
_02320_,1161.16
net815,1160.82
_02139_,1159.84
_01553_,1159.64
_02303_,1159.37
decoder.rf.ram\[5\]\[27\],1158.62
_00482_,1158.06
decoder.rf.ram\[16\]\[17\],1157.96
net210,1157.76
_01304_,1157.37
net237,1157.28
_03903_,1157.17
_00018_,1156.4
_03752_,1156.2
net336,1155.98
_00793_,1155.68
net36,1155.56
net995,1155.24
net175,1154.66
_00153_,1153.74
net1671,1153.02
_00232_,1152.68
net1301,1152.68
_01314_,1152.66
_01602_,1150.78
_01264_,1150.74
net53,1150.68
_00503_,1150.06
net318,1150.04
_01733_,1149.98
net93,1149.57
_04422_,1149.52
_01554_,1148.695
net320,1148.3
_02659_,1148.26
_03497_,1147.4
_03232_,1147.04
net502,1146.63
_03620_,1146.48
_01897_,1145.75
_02593_,1145.74
_00540_,1145.68
decoder.rf.ram\[8\]\[5\],1145.68
net211,1145.61
net121,1145.14
net878,1143.34
net676,1143.04
_03454_,1142.7
_02436_,1142.18
net723,1142.15
net637,1141.75
_00694_,1141.525
net103,1141.3
net526,1140.94
_01703_,1139.92
_00652_,1139.8
net14,1139.56
_00325_,1139.38
_02026_,1139.22
_02663_,1139.18
net817,1139.12
_00903_,1139.1
net616,1138.76
_02003_,1138.555
_03787_,1138.24
_04271_,1138.24
decoder.rf.ram\[23\]\[12\],1137.98
_03794_,1137.95
_03689_,1137.76
_02540_,1136.42
_03083_,1136.1
_02426_,1135.96
decoder.rf.ram\[19\]\[7\],1135.83
_03821_,1135.47
_02698_,1134.6
_04167_,1134.38
net101,1134.38
net208,1134.28
net562,1134.01
decoder.rf.ram\[8\]\[0\],1133.82
_04409_,1133.66
net700,1133.6
_01066_,1132.7
_03980_,1132.52
_04264_,1132.32
_01955_,1132.02
_04298_,1131.98
net638,1131.9
net654,1131.615
_03012_,1131.28
_03314_,1130.98
net393,1130.14
net985,1129.96
_02552_,1129.82
clknet_6_63__leaf_clk,1129.64
net741,1129.58
_03152_,1129.36
decoder.rf.ram\[0\]\[23\],1129.05
net309,1128.78
_01996_,1128.5
net804,1128.46
decoder.rf.ram\[19\]\[24\],1127.6
_00056_,1127.52
net8,1126.82
_00336_,1125.86
decoder.rf.ram\[2\]\[19\],1125.56
net994,1125.36
_03716_,1125.12
_03409_,1124.8
decoder.rf.ram\[22\]\[27\],1124.68
_02992_,1123.88
_03484_,1122.49
_03837_,1122.08
net807,1121.49
clknet_6_49__leaf_clk,1121.315
net1277,1120.08
_04292_,1119.74
_01727_,1119.3
_03144_,1118.86
_03877_,1118.75
net1534,1118.585
_03022_,1118.58
_00960_,1118.26
_01675_,1118.12
_01692_,1118.06
net813,1117.68
decoder.rf.ram\[11\]\[23\],1116.46
net803,1116.24
net102,1115.87
clknet_6_26__leaf_clk,1115.585
net337,1115.58
net58,1115.32
net814,1114.78
decoder.rf.ram\[25\]\[22\],1114.52
decoder.a2\[1\],1113.835
_01505_,1113.76
_02795_,1113.66
net742,1113.6
net455,1113.24
_02137_,1112.82
_03416_,1112.58
_01559_,1112.3
_03390_,1112.18
_01713_,1112.13
_00592_,1112
decoder.rf.ram\[12\]\[28\],1111.68
net464,1111.66
_03241_,1111.6
_02713_,1111.42
_04196_,1111.08
net59,1110.9
_04249_,1110.34
_04077_,1110.335
_00827_,1110.32
_03857_,1110.26
_03782_,1109.82
decoder.a1\[3\],1109.34
_00913_,1109.3
net880,1108.94
_04387_,1108.78
net306,1108.58
_02938_,1108.08
net85,1108
_04032_,1107.96
_02669_,1107.12
net317,1106.95
net881,1106.32
_02943_,1106.3
net39,1106.22
_01423_,1105.06
_01682_,1104.62
net538,1104.48
_01702_,1104.44
_04367_,1104.3
_02909_,1104.23
net272,1103.94
_03289_,1103.61
_04449_,1103.3
decoder.rf.ram\[27\]\[14\],1103
_03007_,1102.94
net602,1102.84
_00879_,1102.52
_01086_,1102.48
net895,1102.36
net96,1102.3
_01590_,1102.16
_02556_,1101.58
net316,1099.76
_01689_,1099.6
_02836_,1099.58
net675,1098.92
net997,1098.7
net887,1098.42
_04135_,1098.4
net893,1098.28
net806,1098.1
net483,1097.76
decoder.rf.ram\[13\]\[24\],1097.73
net891,1097.62
_01229_,1097.42
net178,1097.42
_00980_,1096.52
clknet_6_28__leaf_clk,1096.16
_01334_,1095.36
net889,1095.34
net1306,1094.72
net468,1094.36
_03561_,1093.62
_00666_,1093.49
_01026_,1092.2
net885,1091.4
net593,1090.78
_02934_,1090.52
_01517_,1090.4
_00152_,1089.76
net597,1089.76
_00478_,1088.8
_03785_,1088.52
_00221_,1088.31
_01270_,1088.16
clknet_6_11__leaf_clk,1087.2
decoder.result\[1\],1087
_00064_,1086.76
_04457_,1086.48
_00312_,1086.06
clknet_6_58__leaf_clk,1086
_01506_,1085.74
_03113_,1085.54
_01049_,1085.48
_01130_,1084.82
_04207_,1083.67
net677,1083.54
_01399_,1083.2
_02053_,1083.12
_00086_,1082.94
clknet_6_60__leaf_clk,1082.715
net745,1082.49
_01710_,1082.16
_02430_,1081.86
_01872_,1080.56
_03682_,1080.17
net1686,1080.16
_02124_,1080
net786,1079.76
_04059_,1079.7
_01021_,1079.32
_02874_,1079.2
_03231_,1079.18
_00566_,1078.88
_02640_,1078.82
_04227_,1078.16
_02826_,1077.76
_01089_,1077.66
_01331_,1077.57
_00675_,1077.01
_03035_,1076.56
_00898_,1075.49
_03994_,1074.86
_00548_,1074.485
_03820_,1074.3
_00757_,1074.1
net138,1074.02
net571,1072.67
clknet_6_37__leaf_clk,1071.88
_01586_,1070.99
_03986_,1070.9
_01227_,1070.76
_03930_,1070.46
decoder.rf.ram\[11\]\[13\],1070.22
net172,1070
_03710_,1069.58
decoder.rf.ram\[21\]\[23\],1068.9
_02494_,1068.2
net820,1067.32
_03836_,1065.82
_00600_,1065.68
_00805_,1065.68
_01720_,1065.66
_03979_,1065.64
decoder.rf.ram\[14\]\[8\],1065.5
clknet_6_44__leaf_clk,1065.32
_01348_,1065.3
_03645_,1064.66
_03081_,1064.64
_01426_,1064.5
_03392_,1064.32
_02328_,1063.46
_01243_,1062.06
_00706_,1061.92
_02647_,1061.62
_01877_,1061.56
_01611_,1060.42
_00350_,1060.24
_00607_,1060.22
_00587_,1059.92
_04172_,1059.92
decoder.rf.ram\[3\]\[27\],1059.68
_01922_,1059.48
_02944_,1059.4
net319,1059.04
_03845_,1058.58
net45,1058.47
_00138_,1057.67
_01864_,1057.2
clknet_6_2__leaf_clk,1057.12
_03578_,1056.72
net411,1056.1
_00733_,1055.96
net1131,1055.86
_03751_,1055.01
net744,1054.52
net1278,1054.16
_00806_,1054.1
_00377_,1053.82
_03487_,1053.66
_02237_,1052.56
_03032_,1052.52
decoder.rf.ram\[20\]\[6\],1051.79
decoder.rf.ram\[13\]\[30\],1051.71
_01375_,1051.64
net564,1051.52
_01978_,1051.1
counter.pc\[3\],1051.07
_01597_,1049.9
_03528_,1049.84
decoder.rf.ram\[8\]\[29\],1049.76
net505,1049.24
_04187_,1049.06
net684,1048.52
_03500_,1048.42
_00891_,1048.32
_01776_,1047.62
_02156_,1047.42
_03057_,1047.26
_03230_,1046.88
net369,1046.84
_01631_,1046.42
net177,1045.94
net595,1045.86
_04272_,1045.3
_00998_,1045.28
_00441_,1045.04
_00017_,1044.3
decoder.rf.ram\[31\]\[13\],1044.28
_01638_,1044.2
decoder.rf.ram\[15\]\[18\],1043.99
_00032_,1043.34
net812,1043.16
_04229_,1042.12
_04277_,1041.62
_04114_,1041.48
_02476_,1040.65
_03329_,1040.06
_01958_,1039.9
_01034_,1039.71
_01212_,1039.36
net798,1039.34
decoder.rf.ram\[3\]\[18\],1039.22
net304,1038.16
decoder.rf.ram\[16\]\[24\],1038.08
_04035_,1038.04
net1533,1037.9
_01879_,1037.72
_04268_,1037.7
_03020_,1037.65
_04220_,1037.58
decoder.rf.ram\[2\]\[17\],1037.56
_03210_,1037.16
_03999_,1036.78
_01220_,1036.68
_01860_,1035.86
_03976_,1035.46
net308,1035.34
_03921_,1035.3
_00696_,1034.76
_01489_,1034.46
clknet_6_27__leaf_clk,1033.84
_01413_,1033.77
net154,1033.5
net811,1033.46
_01561_,1032.94
net398,1032.44
net200,1032.18
decoder.rf.ram\[17\]\[28\],1031.46
_01470_,1030.42
net809,1029.2
decoder.rf.ram\[10\]\[8\],1028.44
_00256_,1028.22
net61,1028.06
_00378_,1028.04
_04156_,1027.9
clknet_6_31__leaf_clk,1027.41
decoder.rf.ram\[12\]\[18\],1027.32
decoder.rf.ram\[31\]\[23\],1026.66
net545,1025.54
decoder.rf.ram\[15\]\[11\],1025.07
clknet_6_54__leaf_clk,1025.06
decoder.rf.ram\[13\]\[2\],1024.96
net537,1024.8
_01645_,1024.705
_03027_,1024.58
_01446_,1024.54
decoder.rf.ram\[29\]\[3\],1024.38
decoder.rf.ram\[24\]\[25\],1023.7
_04136_,1023.44
decoder.inst\[31\],1023.04
_03741_,1022.2
_03982_,1021.7
_00933_,1021.175
_04027_,1020.6
net189,1020.28
decoder.rf.ram\[6\]\[20\],1020.16
_01660_,1020.06
_00311_,1019.94
_02227_,1019.36
clknet_6_33__leaf_clk,1019.36
_04366_,1019.27
_01934_,1019.18
_02302_,1018.9
clknet_6_15__leaf_clk,1018.655
decoder.rf.ram\[26\]\[11\],1018.2
_02916_,1017.95
_00499_,1017.92
_01890_,1017.82
_04349_,1017.5
net877,1016.72
decoder.rf.ram\[24\]\[5\],1016.53
_01965_,1015.54
decoder.rf.ram\[14\]\[2\],1015.24
clknet_6_42__leaf_clk,1014.68
_03701_,1014.52
_02014_,1014.44
_01925_,1013.8
_01293_,1013.395
decoder.rf.ram\[21\]\[26\],1012.87
_00801_,1012.84
clknet_6_0__leaf_clk,1012.18
decoder.rf.ram\[13\]\[17\],1011.81
_00168_,1011.46
_03185_,1011.36
_03851_,1011.16
clknet_6_9__leaf_clk,1010.815
_02029_,1010.76
_01869_,1010.12
_02863_,1009.66
_02041_,1009.34
net1004,1009.34
_03635_,1008.66
decoder.rf.ram\[0\]\[7\],1007.76
_02996_,1006.92
_03917_,1006.44
net282,1006.06
decoder.rf.ram\[7\]\[21\],1005.94
net601,1005.94
decoder.rf.ram\[5\]\[15\],1005.7
_03758_,1005.66
net682,1005.62
net1003,1005.34
_03125_,1005.16
net722,1004.36
_01036_,1004.28
_01817_,1004.28
decoder.rf.ram\[14\]\[17\],1004.22
clknet_6_30__leaf_clk,1003.74
_03430_,1003.64
_03998_,1003.38
_01352_,1002.76
clknet_6_53__leaf_clk,1002.55
clknet_6_55__leaf_clk,1002.4
_02420_,1001.22
clknet_6_36__leaf_clk,1001.18
decoder.rf.ram\[7\]\[24\],1000.44
_04270_,1000.32
decoder.rf.ram\[10\]\[22\],999.6
_01853_,998.3
_02364_,998.24
_03804_,998.03
_02675_,998
clknet_6_51__leaf_clk,997.75
_01845_,997.74
_00978_,997.66
_00373_,996.58
_01763_,996.42
_04427_,996.36
_03901_,996.16
clknet_6_23__leaf_clk,996.16
_02970_,994.88
_00661_,994.82
_02628_,994.24
_04255_,994.02
_00114_,993.73
_04169_,993.5
_00967_,993.14
net618,993.06
_00449_,992.78
_01513_,992.76
decoder.rf.ram\[16\]\[1\],992.62
_03705_,992.34
_01731_,992.16
_01480_,992.14
_02332_,991.9
decoder.rf.ram\[14\]\[6\],991.35
_02646_,990.28
_03892_,990.16
net782,990.04
_00918_,989.58
_03693_,989.18
_00474_,988.88
_03016_,988.6
net739,988.36
_03376_,988.02
decoder.rf.ram\[28\]\[13\],986.9
net155,986.83
_01500_,985.84
net658,985.7
_02724_,985.08
_02068_,984.1
_00547_,982.72
_00580_,982.56
_03826_,982.56
_03362_,982.54
_00747_,981.9
_03608_,981.86
_02982_,981.66
_00489_,981.62
decoder.rf.ram\[2\]\[23\],981.4
_02091_,981.24
_01522_,981.08
_01221_,980.66
_00049_,980.46
clknet_6_13__leaf_clk,979.92
_01043_,979.86
_03991_,979.85
_03337_,978.86
_03102_,978.78
_02070_,977.12
_03067_,975.55
_04063_,975.32
_01592_,975.28
decoder.rf.ram\[4\]\[0\],974.86
_01448_,974.1
_00618_,973.94
_01439_,973.54
net996,972.58
_03790_,972.28
_04018_,971.64
_02536_,971.62
decoder.inst\[24\],971.35
_03912_,970.64
_00238_,969.34
_03742_,969.3
_04444_,968.9
_00530_,968.72
_00045_,968.24
_04371_,965.86
decoder.result\[20\],965.7
_04278_,965.52
_03301_,965.46
_03590_,965.24
_00823_,965.14
clknet_6_47__leaf_clk,964.88
_03115_,964.72
net871,964.66
_04145_,963.94
_00527_,963.6
_01780_,963.28
_03345_,963.26
_02024_,962.875
_01937_,962.28
_01406_,961.58
_01142_,960.42
_02786_,960.42
_03824_,960.3
_00254_,959.88
clknet_6_56__leaf_clk,959.86
_03348_,959.84
_00938_,959.36
decoder.rf.ram\[26\]\[12\],959.32
_02004_,958
_01484_,957.64
_02952_,957.12
_00494_,957
net743,955.9
_00301_,955.32
_02061_,955
_01833_,954.84
_03257_,953.84
decoder.rf.ram\[31\]\[29\],953.81
net1007,952.42
_01028_,951.89
_01197_,951.88
_04334_,951.53
_00251_,951.32
_01132_,950.1
_03663_,950.02
_02149_,947.74
_02809_,947.23
_03954_,946.89
decoder.rf.ram\[17\]\[21\],946.7
_02341_,946.42
_00904_,946.36
_00895_,945.44
_03961_,945.2
_01593_,945.11
_00916_,945.095
_04094_,944.76
_01465_,944.52
_00683_,944.375
_03623_,943.86
_01705_,943.77
clknet_6_10__leaf_clk,943.68
_00150_,943.06
_02747_,943.02
_02116_,942.54
_02308_,942.38
_02950_,942.22
_03876_,941.92
_01051_,941.04
_03453_,940.94
_00500_,940.92
decoder.rf.ram\[22\]\[5\],940.88
_02940_,940.7
decoder.rf.ram\[17\]\[13\],939.71
decoder.rf.ram\[16\]\[7\],938.7
decoder.rf.ram\[30\]\[23\],938.7
_03926_,937.5
_02240_,936.9
_00289_,935.7
_01225_,935.33
_02102_,935.26
_03621_,935.18
_03886_,934.14
_02830_,933.48
_04401_,933.07
_02774_,931.1
_03562_,930.35
_01656_,930
_02584_,929.96
net884,929.86
_01521_,929.82
_00958_,929.02
_03310_,928.56
_02925_,928.4
_00098_,928.02
clknet_6_20__leaf_clk,927.28
_01555_,927.17
_01100_,926.96
_00252_,926.6
decoder.rf.ram\[25\]\[25\],926.18
_01818_,926.08
_00416_,925.67
net171,925.28
_02942_,924.98
_03123_,924.82
net524,922.7
