net,length_um
clknet_6_0__leaf_clk,811.48
_2085_,811.24
_3498_,810.7
_1789_,810.66
_3806_,810.64
clknet_6_33__leaf_clk,810.28
_1822_,809.98
clknet_6_28__leaf_clk,809.82
_3075_,808.8
_3437_,807.94
_3611_,807.43
_0024_,806.98
_2534_,805.8
_3796_,805.04
_1564_,804.76
_2427_,804.64
clknet_6_19__leaf_clk,804.555
_2578_,803.76
_2118_,802.82
_1731_,802.1
clknet_6_62__leaf_clk,802.1
clknet_6_59__leaf_clk,801.3
clknet_6_55__leaf_clk,801.285
ram\[13\]\[10\],800.52
_0814_,800.18
_0323_,799.2
ram\[7\]\[27\],798.46
ram\[14\]\[23\],798.22
_1233_,798.2
ram\[31\]\[6\],797.72
_1813_,797.49
_3515_,796.78
_0013_,796.25
clknet_6_31__leaf_clk,796.24
clknet_6_2__leaf_clk,794.06
_1425_,793.68
ram\[6\]\[12\],793.68
_2282_,793.21
_3729_,792.84
_3377_,792.5
ram\[18\]\[18\],791.06
_3688_,790.12
_0682_,790.02
_2361_,789.7
_3692_,789.28
clknet_6_36__leaf_clk,787.74
_3209_,787.68
_2251_,787.42
_3028_,787.3
_3481_,787.28
_0950_,786.92
ram\[30\]\[28\],786.6
_2610_,785.72
_3412_,785.3
_1412_,785.28
_2013_,784.72
_3835_,784.6
clknet_6_39__leaf_clk,784.12
net76,783.88
_0032_,783.84
_2608_,783.46
_1617_,783.1
ram\[17\]\[1\],782.48
_3260_,781.36
_1145_,780.68
_3297_,780.24
clknet_6_9__leaf_clk,780
_2392_,778.74
ram\[5\]\[19\],777.04
_2100_,776.1
_3411_,776.1
_1151_,775.82
_3122_,775.67
_3575_,775.46
clknet_6_10__leaf_clk,775.11
_3652_,774.86
_0646_,774.66
_2014_,774.44
_3339_,773.7
_1605_,773.65
_0060_,773.32
_1396_,772.7
_2770_,771.94
_0461_,771.76
_2931_,771.18
ram\[4\]\[19\],770.77
ram\[31\]\[16\],770.64
_0027_,769.68
_1656_,768.16
_0183_,767.18
_1026_,767.18
_1092_,766.8
_0926_,766.74
_2753_,766.16
clknet_6_30__leaf_clk,766.06
_0384_,765.94
_3826_,765.6
_2622_,764.96
ram\[15\]\[4\],763.78
_2220_,763.34
_2520_,762.9
_1095_,762.58
_1632_,762.2
_2811_,761.6
_0729_,760.88
_3403_,760.6
_0616_,760.34
_1635_,759.36
clknet_6_27__leaf_clk,758.84
_0592_,758.76
_2574_,757.97
_1455_,757.95
_2957_,757.12
ram\[18\]\[13\],756.96
_2992_,756.73
_3518_,756.16
_0408_,755.92
_0246_,755.8
_0307_,755.36
_0108_,754.14
_0730_,753.54
_0861_,753.32
ram\[16\]\[24\],750.98
_1439_,749.12
_2347_,749
_3624_,748.64
_3727_,748.24
clknet_6_5__leaf_clk,747.38
_0748_,747.06
_0931_,747.02
_3799_,745.34
_0933_,744.105
ram\[11\]\[22\],742.62
_0359_,741.68
ram\[3\]\[25\],741.68
_1736_,740.48
_1901_,740.46
ram\[27\]\[6\],740.37
_1691_,739.94
ram\[22\]\[24\],739.4
_2656_,739.38
_1692_,739.08
ram\[17\]\[20\],738.74
_3345_,738.68
_0273_,738.42
ram\[7\]\[21\],738.38
ram\[5\]\[1\],737.88
_2359_,737.82
_1408_,737.64
_1262_,736.32
_2824_,735.8
_1876_,735.54
_0297_,735.515
_2054_,734.86
_2469_,734.54
_3239_,733.44
_3591_,732.12
_3024_,730.92
_2994_,730.54
_1225_,729.49
_0875_,728.1
_0966_,728
_1327_,727.88
_0362_,726.48
_1144_,725.46
_2912_,725.3
_0856_,725
_2978_,723.84
_3303_,722.58
_2437_,722.34
_2549_,720.1
ram\[25\]\[3\],719.86
_2007_,719.76
clknet_6_12__leaf_clk,719.74
_1694_,719.34
_1732_,718.1
_3572_,716.86
_2497_,716.84
_3221_,716.68
_1187_,716.54
net105,713.28
clknet_6_60__leaf_clk,713.1
_1064_,711.98
_0067_,711.86
_3867_,711.16
_0209_,711.08
_2241_,710.5
_3682_,709.9
clknet_6_35__leaf_clk,709.18
_3555_,709.17
_1670_,708.66
clknet_0_clk,708.2
_0509_,707.28
_2248_,706.96
_2579_,706.82
_2575_,706.12
_1193_,704.88
_0421_,704.52
_1340_,704.44
_3454_,703.92
_0851_,703.8
_2548_,703.74
_0850_,703.42
_0320_,702.48
ram\[24\]\[27\],701.78
_1457_,701.16
_0590_,701.14
_1793_,701.04
_2354_,700.82
ram\[0\]\[30\],700.08
_3163_,699.54
_0658_,699.1
_1776_,698.1
_2526_,698.04
_1824_,697.32
ram\[21\]\[20\],696.82
_1832_,696.61
_1610_,695.52
_1521_,692.42
_2137_,692.16
_0485_,690.22
_0981_,689.84
_1651_,689.32
_1409_,689.08
_0899_,688.34
_0857_,687.6
_2604_,687.6
_0893_,686.76
_3691_,686.62
clknet_6_58__leaf_clk,686.28
_0901_,686.04
_1087_,685.82
_2209_,685.28
_0498_,684.54
_1519_,684.04
ram\[7\]\[19\],683.34
_3788_,683.3
_0243_,682.26
_0870_,681.24
_0230_,679.9
_1993_,679.82
_0759_,679.6
_1068_,679.2
_1596_,678.22
_0206_,676.66
_1449_,675.78
_2293_,674.46
_1309_,673.92
_3732_,673.54
_1492_,673.34
_2646_,673.02
clknet_6_11__leaf_clk,672.575
ram\[8\]\[1\],671.98
ram\[27\]\[15\],670.96
_3617_,670.92
_2180_,669.46
ram\[26\]\[2\],669.1
_3087_,667.84
_3141_,667.07
_1810_,666.94
_3414_,666.74
_1314_,666.42
_0312_,666.285
clknet_2_3_1_clk,665.82
_0848_,664.92
_2800_,664.38
ram\[23\]\[2\],663.62
ram\[16\]\[4\],663.58
_0005_,663.18
clknet_2_2_1_clk,663.14
_2130_,662.35
_0784_,661.62
_1260_,661.54
_0037_,661.38
_0742_,660.74
_2794_,660.72
_2573_,658.62
_1967_,657.86
_3701_,657.24
_0560_,656.64
ram\[28\]\[12\],656.64
_2820_,656.56
_1586_,656.18
_1623_,655.86
_3779_,653.24
_2571_,653.16
_2301_,653.08
_1807_,652.9
_0874_,652.68
_0526_,652.62
_0132_,652.54
_1576_,652.4
clknet_2_0_1_clk,650.78
_2496_,650.64
ram\[31\]\[18\],650.08
_2367_,649.76
net108,649.54
_1254_,648.9
_3338_,648.58
_3057_,647.88
_2798_,647.82
_2498_,646.3
_3055_,646.2
_1548_,646.08
ram\[11\]\[14\],645.3
_2368_,645.06
_1444_,644.52
_2771_,644.46
ram\[5\]\[29\],643.74
_1427_,643.68
_1534_,642.64
_0643_,641.98
_0489_,641.94
_1045_,641.46
_2531_,640.08
_2781_,639.74
_3281_,637.58
clknet_2_1_1_clk,637.45
_1688_,637.2
_1273_,635.66
_1366_,635.54
_0050_,633.08
_3670_,633.02
_1272_,633
_1288_,632.6
_0447_,632.5
ram\[22\]\[1\],632.06
ram\[1\]\[24\],631.82
_2841_,631.74
_2205_,631.56
_1484_,631.1
_0314_,630.92
_2378_,630.8
_2150_,630.66
_2724_,630.2
_0997_,629.56
ram\[9\]\[24\],629.19
_1437_,628.28
_2040_,627.84
_2555_,627.16
_2903_,627.06
_1681_,626.94
_1010_,626.64
_3171_,625
_2404_,622.3
_3314_,622.22
_1150_,621.66
_2878_,619.92
_1865_,619.86
_2551_,618.94
ram\[29\]\[17\],618.29
_1570_,617.24
_3776_,617.16
_2161_,616.3
_0650_,616.04
_1296_,615.08
_2804_,614.94
_2274_,614.88
_1700_,614.46
_2695_,613.12
_1479_,611.94
_0184_,611.88
_2371_,610.66
_3460_,609.82
_1849_,609.32
_1063_,608.2
_2603_,606.62
ram\[30\]\[12\],606.29
_3029_,605.82
_1021_,605.3
_2068_,604.86
_2507_,604.3
_2135_,603.7
_1417_,602.48
_0601_,602.42
_0311_,602.36
_0380_,601.88
_3830_,601.74
_3241_,601.14
_2142_,600.02
_3324_,599.82
_3330_,598.96
_0280_,598.06
_2305_,597.92
_0677_,597.8
ram\[28\]\[20\],597.66
_0234_,595.92
_2406_,594.56
_0662_,593.62
_1139_,593.5
_2204_,593.24
clknet_4_12_0_clk,592.495
_1453_,592.46
_1748_,592.2
_1438_,592.14
ram\[6\]\[20\],592.08
_1324_,590.76
_0747_,589.36
_0256_,589.26
_3395_,588.72
_1943_,587.86
_2148_,587.3
_0212_,587.18
ram\[24\]\[24\],585.94
_0576_,584.26
_2112_,583.82
_0197_,583.62
_0105_,583.52
_1961_,583.04
_1429_,582.7
_2192_,582.48
_2934_,579.56
ram\[28\]\[10\],578.16
_3462_,577.3
_1985_,577
_0438_,576.62
_0196_,576.38
_3064_,575.74
_2546_,575.54
ram\[21\]\[21\],575.28
_1284_,573.74
_1612_,573.58
ram\[9\]\[29\],571.63
_0222_,570.78
_1636_,570.74
ram\[24\]\[25\],569.515
_1913_,569.48
_2591_,568.57
_2687_,568.26
ram\[0\]\[23\],567.58
_2598_,567.4
_0831_,567.02
_1864_,566.92
_2747_,566.44
_1816_,565.02
ram\[31\]\[12\],564
ram\[30\]\[21\],563.4
_1263_,561.1
_3512_,560.26
clknet_4_9_0_clk,559.37
_1765_,559.24
ram\[10\]\[29\],558.2
_0036_,556
_1618_,553.84
_3477_,553.15
_2973_,553.1
_3550_,553.02
_3335_,552.94
ram\[10\]\[16\],552.26
ram\[24\]\[26\],552.16
_2342_,552
_3320_,548.34
_0530_,547.82
_2688_,546.76
ram\[17\]\[12\],544.53
_2428_,543.8
_3274_,543.76
ram\[24\]\[19\],543.08
_2343_,542.38
clknet_4_4_0_clk,542.02
_1329_,541.68
_2159_,541.16
_1251_,540.9
_3353_,540.84
_1346_,540.62
_2482_,540.54
_3870_,540.44
_0995_,538.88
ram\[22\]\[6\],538.8
clknet_4_7_0_clk,537.9
clknet_4_6_0_clk,537.89
_1419_,537.5
_2349_,536.3
_0883_,535.66
clknet_4_5_0_clk,534.59
_1226_,534.5
clknet_4_0_0_clk,532.93
clknet_4_13_0_clk,532.49
_1244_,532.36
_2895_,531.72
_0842_,531.54
_1282_,531.16
_2849_,530.74
_0543_,530.565
_3145_,530.31
_2661_,530
ram\[1\]\[14\],529.66
_2193_,529.52
ram\[14\]\[17\],529.065
_1600_,528.96
_3494_,528.88
_0709_,527.34
_1761_,526.48
_1223_,526.08
_2490_,525.26
ram\[31\]\[21\],524.96
_1070_,524.68
clknet_4_3_0_clk,524.68
_1011_,522.78
_0765_,522.26
_1381_,522.1
_0970_,521.92
_1977_,521.82
ram\[20\]\[10\],521.3
_2264_,520.78
_2569_,520.04
_1390_,519.92
_3165_,519.86
_1712_,518.48
_1488_,518.2
ram\[25\]\[0\],516.72
_1350_,516.66
_3198_,515.54
clknet_4_8_0_clk,515.53
_0278_,515.06
_2401_,514.54
_1960_,513.02
_0632_,512.46
_0939_,512.3
_2717_,511.04
_0547_,510.24
_2042_,510.24
_2493_,509.6
_3382_,509.08
_0394_,508.94
_2208_,508.74
_2445_,508.1
_3354_,507.38
clknet_4_15_0_clk,506.91
ram\[1\]\[2\],506.65
_0328_,504.24
_2219_,503.96
_3285_,503.32
_0539_,503.08
_3766_,501.52
_0731_,500.64
clknet_4_1_0_clk,500.49
_0427_,498.62
clknet_4_10_0_clk,498.4
_1302_,497.66
ram\[1\]\[26\],496.3
_0241_,496.28
_1616_,495.86
_0847_,494.98
_1915_,494.36
ram\[3\]\[5\],493.54
ram\[21\]\[24\],493.38
clknet_4_14_0_clk,493.38
_3636_,492.6
_0475_,492.2
_1037_,489.84
_2993_,489.16
ram\[4\]\[27\],488.82
_3810_,487.82
_0191_,487.26
_1002_,487
_2328_,482.5
_0557_,482.1
net95,480.8
clknet_4_2_0_clk,480.51
clknet_4_11_0_clk,480.41
_1129_,478.46
_2625_,477.38
_3811_,477.18
_0591_,476.965
_3648_,475.02
_0779_,474.66
_3508_,472.985
_1059_,470.64
_2056_,469.96
ram\[9\]\[5\],469.5
_2082_,469.42
_0335_,469.32
_3733_,469.06
_2059_,468.92
_0889_,468.18
clknet_2_0_0_clk,467.46
_2557_,467.3
net87,466.96
_2807_,466.68
_3561_,465.9
clknet_2_1_0_clk,465.37
_3275_,465.32
clknet_2_2_0_clk,464.48
_3844_,463.2
clknet_2_3_0_clk,463.19
_2654_,462.18
_1134_,462.14
_2726_,462.02
_1227_,461.98
clknet_1_0_0_clk,461.86
_3423_,461.02
_0907_,460.86
_1385_,459.86
_1580_,459.62
_0675_,459.46
_2023_,457.54
_3511_,456.94
_1778_,456.62
_1643_,456.2
net107,456.1
_3044_,456.08
_3229_,455.4
_3309_,455.02
clknet_1_1_0_clk,454.42
_0474_,454.34
_0737_,453.94
_0527_,453.44
_3496_,453.04
_2270_,452.9
_0181_,452.82
_1679_,452.14
_2225_,452
_0295_,451.38
_1022_,451.26
_2283_,451.14
_0393_,450.02
ram\[3\]\[26\],449.06
_2456_,449
ram\[18\]\[1\],448.1
_2952_,447.66
_1020_,447.5
_0249_,447.4
_0074_,446.96
_2086_,446.58
_3664_,444.42
ram\[25\]\[8\],444.42
_0329_,443.26
_3608_,440.98
_0265_,438.92
_2514_,438.62
_1497_,437.7
_2285_,437.06
_1799_,436.82
_1528_,436.62
_0413_,432.32
ram\[22\]\[0\],431.34
_3689_,431.08
_2201_,430.84
_3614_,429.98
_1459_,426.62
_1181_,426.24
ram\[22\]\[2\],426.16
ram\[5\]\[30\],426.14
_3620_,425.58
_0891_,425.44
_2168_,424.18
_1224_,423.76
_2167_,423.32
_0276_,423.06
ram\[10\]\[15\],420.96
_0866_,418.78
_3042_,418.38
_0927_,418.325
_2306_,416.02
_3394_,414.88
_0568_,414.28
_1280_,414.2
_3230_,413
ram\[14\]\[3\],412.42
ram\[29\]\[13\],412.16
_2585_,411.2
_2847_,409.2
_1318_,408.66
_1388_,407.94
_0055_,407.48
_0612_,407.24
_2732_,406.6
ram\[21\]\[14\],406.56
_2238_,406.24
_2129_,405.68
ram\[12\]\[3\],404.24
_3532_,403.74
_2288_,403.2
_2439_,403.12
_3041_,401.62
_1140_,400.74
ram\[2\]\[7\],400.24
_2071_,399.56
_2436_,397.82
_0549_,391.565
_1384_,391.36
ram\[10\]\[3\],391.02
net99,390.16
_3299_,389.92
_3822_,386.68
_2609_,386.56
_0484_,382.04
_2831_,381.88
_2757_,381.34
ram\[13\]\[4\],379.02
_2079_,377.64
_1914_,376.82
_1138_,376.42
_2681_,375.82
_3736_,374.96
_3431_,373.72
_1786_,373.62
_3615_,372.96
_1607_,372.66
_2997_,371.52
ram\[19\]\[3\],370.11
_2433_,367.82
ram\[15\]\[7\],367.56
ram\[4\]\[12\],367.36
_1783_,366.78
net51,364.5
_1109_,363.62
_2852_,363.54
_2966_,363.26
_0406_,362.82
ram\[22\]\[27\],362.08
_0771_,361.88
_2106_,361.54
_0753_,359.48
_1919_,359.02
_0401_,358.14
_1566_,356.84
_0465_,355.72
_3342_,350.7
net96,350.62
_2880_,350.2
_2239_,350.1
_3773_,348.96
_2020_,348.8
_2558_,348.52
_2679_,348.2
_0902_,347.72
ram\[25\]\[11\],347.26
_2136_,347.22
_2892_,344.72
ram\[27\]\[8\],344.52
_2774_,343.56
ram\[21\]\[13\],342.72
_3720_,342.23
_0175_,341.9
_1386_,340.28
_0586_,338
_0698_,337.4
_2268_,336.38
_2077_,335.1
_2169_,333.02
_2692_,332.78
_3709_,331.72
_1275_,331.6
_3851_,331.06
ram\[10\]\[10\],330.4
_2492_,325.68
ram\[4\]\[9\],324.8
_2689_,323.96
_0878_,322.98
_3789_,322.84
_1604_,322.64
_1572_,320.48
_1414_,318.58
_0395_,318.22
ram\[2\]\[19\],313.92
_1062_,313.5
_3102_,311.92
_2594_,311.14
_0009_,309.88
_1509_,309.64
_0235_,309.38
_1745_,308.34
_2308_,307.98
ram\[31\]\[27\],307.48
_2115_,306.68
_1172_,306.54
_2260_,306.44
_3782_,305.44
_0733_,305.12
_1167_,303.92
ram\[6\]\[23\],303.4
_1939_,302.38
ram\[10\]\[8\],302.2
_1757_,301.52
_1122_,301.06
_1195_,296.42
_1802_,295.36
_3317_,293.82
_2015_,292.98
_2146_,291.52
ram\[6\]\[18\],291.3
net103,290.94
_1029_,288.9
_0051_,288.8
_3108_,287.62
_0178_,287.2
_3651_,286.02
_0267_,285.64
_2477_,285.26
_3240_,283.72
_0735_,282.665
_0691_,282.52
_2229_,282.38
_1858_,282.08
_1907_,279.72
_2416_,279.54
_1526_,278.52
_2719_,277.48
ram\[1\]\[6\],274.06
_1504_,272.9
_1132_,272.84
_3059_,270.82
clknet_5_0_0_clk,268.64
ram\[14\]\[19\],268.26
_3001_,268.06
clknet_5_27_0_clk,267.5
clknet_5_4_0_clk,267.16
clknet_5_3_0_clk,266.37
clknet_5_13_0_clk,266.17
clknet_5_7_0_clk,265.02
clknet_5_15_0_clk,264.3
_3432_,263.98
_0751_,263.8
clknet_5_14_0_clk,263.68
ram\[3\]\[17\],261.48
_0014_,260.5
clknet_5_11_0_clk,260.43
_1003_,259.325
ram\[25\]\[17\],258.44
_2276_,258.43
clknet_5_12_0_clk,257.93
clknet_5_31_0_clk,257.33
ram\[7\]\[14\],256.9
_1956_,256.24
clknet_5_17_0_clk,255.79
clknet_5_25_0_clk,254.14
clknet_5_1_0_clk,253.94
ram\[19\]\[23\],253.68
clknet_5_2_0_clk,252.57
clknet_5_5_0_clk,252.14
_2556_,251.455
clknet_5_19_0_clk,250.11
ram\[17\]\[5\],249.16
_2896_,248.94
clknet_5_30_0_clk,248.15
clknet_5_6_0_clk,247.59
ram\[18\]\[25\],246.98
clknet_5_23_0_clk,246.85
clknet_5_9_0_clk,246.25
_0046_,244.145
_1361_,244.04
_1403_,243.96
_2662_,243.92
_1317_,243.56
_3755_,242.76
_2094_,241.06
_2538_,240.92
clknet_5_24_0_clk,240.72
clknet_5_29_0_clk,240.48
clknet_5_20_0_clk,238.2
net7,238.1
_0275_,237.92
clknet_5_10_0_clk,237.28
_2213_,236.96
clknet_5_22_0_clk,236.75
clknet_5_21_0_clk,236
_0167_,235.14
_1892_,234.38
_0769_,232.66
clknet_5_16_0_clk,232.56
ram\[15\]\[13\],232.1
ram\[19\]\[29\],231.81
_2073_,231.7
ram\[12\]\[31\],231.26
_3528_,229.75
_2319_,228.12
_1541_,227.96
clknet_5_26_0_clk,227.3
clknet_5_8_0_clk,225.63
net47,225.62
clknet_5_28_0_clk,223.04
_2324_,222.66
_3827_,221.86
_1934_,220.3
_0532_,219.9
clknet_5_18_0_clk,219.34
_0227_,216.64
_2778_,215.67
_1017_,215.36
_0666_,215.18
ram\[7\]\[28\],214.58
_0567_,214.48
_1664_,214.2
_2882_,213.84
ram\[29\]\[9\],212.76
_1768_,211.42
_2885_,210.14
_0565_,209.52
ram\[8\]\[9\],206.28
ram\[16\]\[22\],204.8
_2102_,204.56
_3058_,204.2
_2902_,204.12
_2612_,203.51
_1863_,201.12
_0466_,200.26
_1755_,199.88
_2478_,199.84
_1069_,198.62
_2474_,198.38
_0093_,194.84
ram\[29\]\[3\],192.06
_0770_,191.72
_2053_,190.72
_2821_,189.96
_2158_,186.9
_2649_,185.28
_0571_,184.32
_1229_,184.06
_3383_,184.06
_2382_,183.96
_2808_,183.64
_2232_,182.64
net81,177.84
_2153_,177.18
ram\[0\]\[5\],175.24
net533,174.88
_1507_,173.34
_1650_,173.22
net48,168.98
_3144_,168.94
ram\[21\]\[27\],168.74
_2030_,168.01
_1084_,167.48
_1128_,166.52
_2701_,165.5
_2779_,165.2
ram\[28\]\[27\],164.78
_1735_,162.72
ram\[26\]\[5\],161.6
_3746_,161.26
_1450_,158.08
_3157_,154.62
_1869_,153.5
ram\[18\]\[10\],149.5
_1784_,149.38
_2018_,149.18
_2840_,149.14
_0187_,149
_0797_,145.44
_1928_,143.46
ram\[24\]\[29\],142.68
_3214_,142.52
_2586_,142.42
_1775_,141.26
_2050_,140.64
_2117_,140.64
_0010_,140.24
_1658_,132.7
_0411_,131.26
_1855_,130.33
_0145_,129.08
ram\[21\]\[25\],124.26
_2256_,124.22
_2330_,123.4
_2487_,122.16
_1426_,121.56
_1593_,117.98
_1800_,115.9
_1114_,114.06
_1699_,109.7
_1952_,109.3
_1335_,105.44
_2062_,104.16
_2528_,102.96
_2203_,102.36
_2938_,102.19
_2440_,99.66
_2509_,97.9
_1300_,95.52
_3321_,94.7
_1578_,94.52
_1602_,86.48
clknet_leaf_477_clk,80
ram\[5\]\[16\],70.44
_1369_,68.66
clknet_leaf_72_clk,68.34
clknet_leaf_166_clk,67.28
clknet_leaf_738_clk,64.3
_3247_,64.14
clknet_leaf_49_clk,59.74
clknet_leaf_265_clk,58.62
clknet_leaf_749_clk,55.72
clknet_leaf_625_clk,54.04
clknet_leaf_619_clk,53.3
clknet_leaf_142_clk,52.3
clknet_leaf_76_clk,51.7
clknet_leaf_375_clk,51.16
clknet_leaf_93_clk,50.2
clknet_leaf_725_clk,49.9
clknet_leaf_531_clk,49.46
clknet_leaf_432_clk,48.72
clknet_leaf_610_clk,48.72
clknet_leaf_499_clk,48.04
clknet_leaf_591_clk,47.82
clknet_leaf_338_clk,47.76
clknet_leaf_576_clk,47.32
clknet_leaf_533_clk,46.94
clknet_leaf_612_clk,46.3
_2755_,45.68
clknet_leaf_210_clk,45.64
clknet_leaf_485_clk,45.14
clknet_leaf_106_clk,44.26
clknet_leaf_500_clk,44.2
clknet_leaf_337_clk,44.08
clknet_leaf_324_clk,43.76
clknet_leaf_81_clk,43.26
clknet_leaf_665_clk,43.2
clknet_leaf_524_clk,42.04
clknet_leaf_525_clk,41.5
clknet_leaf_662_clk,41.2
clknet_leaf_278_clk,41.08
clknet_leaf_690_clk,40.78
clknet_leaf_252_clk,40.58
clknet_leaf_121_clk,40.42
clknet_leaf_699_clk,40.08
clknet_leaf_229_clk,40.04
clknet_leaf_260_clk,40.02
_0904_,40
clknet_leaf_633_clk,39.78
clknet_leaf_521_clk,39.76
clknet_leaf_334_clk,39.62
clknet_leaf_331_clk,39.28
clknet_leaf_366_clk,39.115
clknet_leaf_398_clk,39.1
clknet_leaf_553_clk,38.9
clknet_leaf_577_clk,38.9
clknet_leaf_674_clk,38.78
clknet_leaf_484_clk,38.7
clknet_leaf_306_clk,38.64
clknet_leaf_95_clk,38.58
clknet_leaf_653_clk,38.28
clknet_leaf_350_clk,38.215
clknet_leaf_239_clk,38.18
clknet_leaf_15_clk,37.94
clknet_leaf_30_clk,37.86
clknet_leaf_20_clk,37.82
clknet_leaf_38_clk,37.76
_3751_,37.52
clknet_leaf_189_clk,37.48
clknet_leaf_240_clk,37.06
clknet_leaf_759_clk,37.06
clknet_leaf_120_clk,36.94
clknet_leaf_78_clk,36.285
clknet_leaf_476_clk,36.175
we3,36.13
clknet_leaf_333_clk,35.9
clknet_leaf_367_clk,35.64
clknet_leaf_556_clk,35.6
clknet_leaf_304_clk,35.44
clknet_leaf_606_clk,35.42
clknet_leaf_444_clk,35.22
clknet_leaf_567_clk,34.92
clknet_leaf_502_clk,34.68
clknet_leaf_359_clk,34.64
clknet_leaf_419_clk,34.6
clknet_leaf_218_clk,34.18
clknet_leaf_68_clk,34.1
clknet_leaf_383_clk,33.72
clknet_leaf_741_clk,32.54
clknet_leaf_123_clk,32.5
clknet_leaf_451_clk,32.5
clknet_leaf_196_clk,32.46
clknet_leaf_421_clk,32.42
clknet_leaf_183_clk,32.38
clknet_leaf_302_clk,32.16
clknet_leaf_571_clk,32.16
clknet_leaf_382_clk,31.94
clknet_leaf_617_clk,31.5
clknet_leaf_325_clk,31.46
clknet_leaf_31_clk,31.42
clknet_leaf_241_clk,31.28
clknet_leaf_722_clk,31.28
clknet_leaf_529_clk,31.04
clknet_leaf_40_clk,31
clknet_leaf_285_clk,30.335
clknet_leaf_406_clk,30.28
clknet_leaf_423_clk,29.94
clknet_leaf_185_clk,29.86
clknet_leaf_766_clk,29.44
clknet_leaf_203_clk,29.4
clknet_leaf_101_clk,29.32
clknet_leaf_395_clk,29.28
clknet_leaf_604_clk,29.04
clknet_leaf_780_clk,28.98
clknet_leaf_414_clk,28.86
clknet_leaf_330_clk,28.82
clknet_leaf_165_clk,28.74
clknet_leaf_289_clk,28.6
clknet_leaf_717_clk,28.6
clknet_leaf_150_clk,28.48
clknet_leaf_514_clk,28.44
clknet_leaf_8_clk,28.4
clknet_leaf_643_clk,28.26
clknet_leaf_771_clk,27.76
clknet_leaf_290_clk,27.7
clknet_leaf_41_clk,27.56
clknet_leaf_83_clk,27.36
clknet_leaf_160_clk,27.36
clknet_leaf_774_clk,27.2
clknet_leaf_622_clk,27.1
clknet_leaf_246_clk,27.08
clknet_leaf_329_clk,26.94
clknet_leaf_692_clk,26.52
clknet_leaf_134_clk,26.44
clknet_leaf_445_clk,25.86
clknet_leaf_274_clk,25.8
clknet_leaf_564_clk,25.8
clknet_leaf_413_clk,25.68
clknet_leaf_429_clk,25.6
clknet_leaf_141_clk,25.3
clknet_leaf_23_clk,25.22
clknet_leaf_10_clk,25.18
clknet_leaf_729_clk,25.14
clknet_leaf_446_clk,25.1
clknet_leaf_384_clk,24.88
clknet_leaf_680_clk,24.88
clknet_leaf_17_clk,24.72
clknet_leaf_592_clk,24.72
clknet_leaf_127_clk,24.26
clknet_leaf_670_clk,24.26
clknet_leaf_779_clk,23.76
clknet_leaf_639_clk,23.34
clknet_leaf_186_clk,23.04
clknet_leaf_700_clk,23.04
clknet_leaf_188_clk,23
clknet_leaf_663_clk,22.88
clknet_leaf_637_clk,22.8
clknet_leaf_442_clk,22.76
clknet_leaf_649_clk,22.58
clknet_leaf_193_clk,22.34
clknet_leaf_282_clk,22.16
clknet_leaf_518_clk,22.14
clknet_leaf_597_clk,22.08
clknet_leaf_5_clk,21.92
clknet_leaf_754_clk,21.82
clknet_leaf_694_clk,21.66
clknet_leaf_399_clk,21.12
clknet_leaf_344_clk,21.04
clknet_leaf_534_clk,20.86
clknet_leaf_291_clk,20.7
clknet_leaf_489_clk,20.66
ram\[25\]\[28\],20.4
clknet_leaf_206_clk,20.16
clknet_leaf_503_clk,20.04
clknet_leaf_431_clk,19.86
clknet_leaf_737_clk,19.82
clknet_leaf_250_clk,19.78
clknet_leaf_357_clk,19.7
clknet_leaf_464_clk,19.16
clknet_leaf_585_clk,18.28
clknet_leaf_73_clk,18.2
clknet_leaf_626_clk,17.9
clknet_leaf_565_clk,17.74
clknet_leaf_236_clk,17.48
clknet_leaf_704_clk,17.48
clknet_leaf_197_clk,17.02
clknet_leaf_745_clk,16.9
clknet_leaf_332_clk,16.6
clknet_leaf_336_clk,16.52
clknet_leaf_369_clk,16.48
clknet_leaf_488_clk,16.18
clknet_leaf_305_clk,16.06
clknet_leaf_214_clk,15.9
clknet_leaf_96_clk,15.64
clknet_leaf_701_clk,15.64
clknet_leaf_629_clk,15.6
clknet_leaf_765_clk,15.02
clknet_leaf_280_clk,14.92
_2756_,14.9
clknet_leaf_3_clk,14
clknet_leaf_364_clk,13.72
clknet_leaf_60_clk,13.38
clknet_leaf_407_clk,13.34
ram\[18\]\[2\],13.06
clknet_leaf_180_clk,12.84
clknet_leaf_380_clk,12.84
clknet_leaf_167_clk,12.8
clknet_leaf_618_clk,12.58
clknet_leaf_151_clk,12.46
clknet_leaf_632_clk,12.38
clknet_leaf_295_clk,11.96
clknet_leaf_520_clk,11.92
ram\[8\]\[25\],11.66
clknet_leaf_12_clk,11.66
ram\[1\]\[29\],11.52
clknet_leaf_63_clk,11.12
clknet_leaf_677_clk,11.04
clknet_leaf_767_clk,10.96
clknet_leaf_696_clk,10.66
clknet_leaf_272_clk,10.2
ram\[26\]\[17\],10.04
clknet_leaf_220_clk,10
rd2[25],9.88
rd2[12],9.74
clknet_leaf_608_clk,9.74
ram\[12\]\[18\],9.04
rd2[13],8.96
rd2[24],8.96
rd2[26],8.96
rd2[27],8.96
ram\[26\]\[16\],8.86
